id,collision_id,vehicle_id
6733,4524379,81
6734,4524379,77
6735,4524383,77
6736,4524401,77
6737,4524423,11
6738,4524428,81
6739,4524428,81
6740,4524430,100
6741,4524430,9
6742,4524448,81
6743,4524448,77
6744,4524459,81
6745,4524485,77
6746,4524485,11
6747,4524487,81
6748,4524487,81
6749,4524489,69
6750,4524492,84
6751,4524492,1
6752,4524527,77
6753,4524527,77
6754,4524570,77
6755,4524576,69
6756,4524594,77
6757,4524596,77
6758,4524605,77
6759,4524605,77
6760,4524616,77
6761,4524616,77
6762,4524633,81
6763,4524633,81
6764,4524648,90
6765,4524648,77
6766,4524652,81
6767,4524652,77
6768,4524664,9
6769,4524664,81
6770,4524665,77
6771,4524665,77
6772,4524676,81
6773,4524676,81
6774,4524679,77
6775,4524679,77
6776,4524691,69
6777,4524691,69
6778,4524715,77
6779,4524715,77
6780,4524724,77
6781,4524724,5
6782,4524733,77
6783,4524748,81
6784,4524748,81
6785,4524776,81
6786,4524778,77
6787,4524778,77
6788,4524780,81
6789,4524780,69
6790,4524785,77
6791,4524785,77
6792,4524790,81
6793,4524790,81
6794,4524797,81
6795,4524797,77
6796,4524801,89
6797,4524801,77
6798,4524818,81
6799,4524820,3
6800,4524820,30
6801,4524823,77
6802,4524823,81
6803,4524833,77
6804,4524833,11
6805,4524849,81
6806,4524849,81
6807,4524862,81
6808,4524862,81
6809,4524862,77
6810,4524863,81
6811,4524887,77
6812,4524893,77
6813,4524894,77
6814,4524903,77
6815,4524903,84
6816,4524922,81
6817,4524940,77
6818,4524940,81
6819,4524950,77
6820,4524950,77
6821,4524963,77
6822,4524963,81
6823,4524967,81
6824,4524979,81
6825,4524979,77
6826,4524991,84
6827,4525003,81
6828,4525003,81
6829,4525014,81
6830,4525014,77
6831,4525014,77
6832,4525021,77
6833,4525022,14
6834,4525022,81
6835,4525032,77
6836,4525035,77
6837,4525035,81
6838,4525035,81
6839,4525041,77
6840,4525041,81
6841,4525043,81
6842,4525043,89
6843,4525053,77
6844,4525053,77
6845,4525055,77
6846,4525055,11
6847,4525100,77
6848,4525103,77
6849,4525103,77
6850,4525104,77
6851,4525118,77
6852,4525118,77
6853,4525122,77
6854,4525123,77
6855,4525123,77
6856,4525149,81
6857,4525157,81
6858,4525190,77
6859,4525190,77
6860,4525200,77
6861,4525201,5
6862,4525201,89
6863,4525202,40
6864,4525211,77
6865,4525211,77
6866,4525215,77
6867,4525215,69
6868,4525219,81
6869,4525227,77
6870,4525234,77
6871,4525234,81
6872,4525234,77
6873,4525242,81
6874,4525246,81
6875,4525257,77
6876,4525257,77
6877,4525257,81
6878,4525259,77
6879,4525259,9
6880,4525277,81
6881,4525289,77
6882,4525291,77
6883,4525291,77
6884,4525361,81
6885,4525361,100
6886,4525369,81
6887,4525369,81
6888,4525379,81
6889,4525379,81
6890,4525382,69
6891,4525382,77
6892,4525384,14
6893,4525384,81
6894,4525390,81
6895,4525390,70
6896,4525402,81
6897,4525402,77
6898,4525405,81
6899,4525405,77
6900,4525412,69
6901,4525416,77
6902,4525419,77
6903,4525419,81
6904,4525421,77
6905,4525444,77
6906,4525444,77
6907,4525456,77
6908,4525463,81
6909,4525463,77
6910,4525484,77
6911,4525484,77
6912,4525498,30
6913,4525521,81
6914,4525521,77
6915,4525532,81
6916,4525536,14
6917,4525536,81
6918,4525537,77
6919,4525547,77
6920,4525547,14
6921,4525552,81
6922,4525552,77
6923,4525552,81
6924,4525558,81
6925,4525558,100
6926,4525567,81
6927,4525567,81
6928,4525572,77
6929,4525577,77
6930,4525582,77
6931,4525594,77
6932,4525594,77
6933,4525597,81
6934,4525598,77
6935,4525598,81
6936,4525602,81
6937,4525602,77
6938,4525642,77
6939,4525651,77
6940,4525651,77
6941,4525665,77
6942,4525665,30
6943,4525675,77
6944,4525678,77
6945,4525678,77
6946,4525679,81
6947,4525693,77
6948,4525696,77
6949,4525696,77
6950,4525718,81
6951,4525718,81
6952,4525721,77
6953,4525740,77
6954,4525740,11
6955,4525745,81
6956,4525745,77
6957,4525745,77
6958,4525745,77
6959,4525759,77
6960,4525759,38
6961,4525762,81
6962,4525770,77
6963,4525774,77
6964,4525778,81
6965,4525778,77
6966,4525789,81
6967,4525807,77
6968,4525807,77
6969,4525808,77
6970,4525843,81
6971,4525848,81
6972,4525853,81
6973,4525882,81
6974,4525903,81
6975,4525909,77
6976,4525913,77
6977,4525913,77
6978,4525918,77
6979,4525918,77
6980,4525918,77
6981,4525927,81
6982,4525927,77
6983,4525945,81
6984,4525945,14
6985,4525951,81
6986,4525951,77
6987,4525952,81
6988,4525968,77
6989,4525975,77
6990,4525975,77
6991,4525977,81
6992,4525977,81
6993,4525979,77
6994,4525979,11
6995,4525983,81
6996,4526000,77
6997,4526000,77
6998,4526000,77
6999,4526036,81
7000,4526036,14
7001,4526038,77
7002,4526056,57
7003,4526056,81
7004,4526058,81
7005,4526062,81
7006,4526073,77
7007,4526077,81
7008,4526077,81
7009,4526092,77
7010,4526092,30
7011,4526098,81
7012,4526098,81
7013,4526098,81
7014,4526104,81
7015,4526104,81
7016,4526113,77
7017,4526117,77
7018,4526117,77
7019,4526141,81
7020,4526141,81
7021,4526144,81
7022,4526144,5
7023,4526162,77
7024,4526162,77
7025,4526173,77
7026,4526179,77
7027,4526179,14
7028,4526198,77
7029,4526198,77
7030,4526202,77
7031,4526202,77
7032,4526222,77
7033,4526223,14
7034,4526223,81
7035,4526229,81
7036,4526229,77
7037,4526255,77
7038,4526255,77
7039,4526256,77
7040,4526256,54
7041,4526261,81
7042,4526270,77
7043,4526271,77
7044,4526271,9
7045,4526275,77
7046,4526275,57
7047,4526291,69
7048,4526291,81
7049,4526307,14
7050,4526307,89
7051,4526308,77
7052,4526308,81
7053,4526318,81
7054,4526318,81
7055,4526319,77
7056,4526328,81
7057,4526328,81
7058,4526328,81
7059,4526331,81
7060,4526331,77
7061,4526353,81
7062,4526353,77
7063,4526391,77
7064,4526391,77
7065,4526401,77
7066,4526401,81
7067,4526404,81
7068,4526404,81
7069,4526405,77
7070,4526420,77
7071,4526424,81
7072,4526424,81
7073,4526440,81
7074,4526449,81
7075,4526452,81
7076,4526452,81
7077,4526513,77
7078,4526513,77
7079,4526520,77
7080,4526520,81
7081,4526534,77
7082,4526534,81
7083,4526549,81
7084,4526566,81
7085,4526566,77
7086,4526569,81
7087,4526569,81
7088,4526582,77
7089,4526612,77
7090,4526612,77
7091,4526612,77
7092,4526622,77
7093,4526622,9
7094,4526629,90
7095,4526629,81
7096,4526664,81
7097,4526664,77
7098,4526670,77
7099,4526670,77
7100,4526676,81
7101,4526681,81
7102,4526681,81
7103,4526703,81
7104,4526708,81
7105,4526708,89
7106,4526709,14
7107,4526709,81
7108,4526710,81
7109,4526717,81
7110,4526717,77
7111,4526729,77
7112,4526729,81
7113,4526739,77
7114,4526739,77
7115,4526750,81
7116,4526757,77
7117,4526757,81
7118,4526760,77
7119,4526760,77
7120,4526761,54
7121,4526761,77
7122,4526773,81
7123,4526773,56
7124,4526778,81
7125,4526778,81
7126,4526790,77
7127,4526790,77
7128,4526805,9
7129,4526805,81
7130,4526806,81
7131,4526806,81
7132,4526806,81
7133,4526810,77
7134,4526810,81
7135,4526812,81
7136,4526812,81
7137,4526816,81
7138,4526816,77
7139,4526821,81
7140,4526821,81
7141,4526824,81
7142,4526828,77
7143,4526828,31
7144,4526834,77
7145,4526834,77
7146,4526835,81
7147,4526835,81
7148,4526845,81
7149,4526845,81
7150,4526845,77
7151,4526845,81
7152,4526846,77
7153,4526846,81
7154,4526850,81
7155,4526850,77
7156,4526859,84
7157,4526859,81
7158,4526860,77
7159,4526860,77
7160,4526860,81
7161,4526862,30
7162,4526862,77
7163,4526873,77
7164,4526873,11
7165,4526877,77
7166,4526877,77
7167,4526883,81
7168,4526883,100
7169,4526885,77
7170,4526885,14
7171,4526886,77
7172,4526886,81
7173,4526900,81
7174,4526909,77
7175,4526909,9
7176,4526910,77
7177,4526910,77
7178,4526927,81
7179,4526927,81
7180,4526947,77
7181,4526963,81
7182,4526963,84
7183,4526966,77
7184,4526966,77
7185,4526978,81
7186,4526985,77
7187,4526985,81
7188,4526995,81
7189,4526995,30
7190,4526997,81
7191,4526998,77
7192,4526998,77
7193,4527001,81
7194,4527001,81
7195,4527016,77
7196,4527017,77
7197,4527017,77
7198,4527036,84
7199,4527036,77
7200,4527056,77
7201,4527056,14
7202,4527056,81
7203,4527071,77
7204,4527071,77
7205,4527076,77
7206,4527076,77
7207,4527086,81
7208,4527086,81
7209,4527089,77
7210,4527089,69
7211,4527096,77
7212,4527099,81
7213,4527106,81
7214,4527115,77
7215,4527115,77
7216,4527116,77
7217,4527128,81
7218,4527128,77
7219,4527128,81
7220,4527130,77
7221,4527130,77
7222,4527136,53
7223,4527148,77
7224,4527148,14
7225,4527158,77
7226,4527160,81
7227,4527160,77
7228,4527164,77
7229,4527165,5
7230,4527165,77
7231,4527170,77
7232,4527170,77
7233,4527171,77
7234,4527189,81
7235,4527197,77
7236,4527233,81
7237,4527233,57
7238,4527241,81
7239,4527242,77
7240,4527242,81
7241,4527246,81
7242,4527250,81
7243,4527257,77
7244,4527258,81
7245,4527258,69
7246,4527259,77
7247,4527259,77
7248,4527274,77
7249,4527274,77
7250,4527286,77
7251,4527286,77
7252,4527297,81
7253,4527297,69
7254,4527299,81
7255,4527299,14
7256,4527303,81
7257,4527316,77
7258,4527321,81
7259,4527324,77
7260,4527324,83
7261,4527339,81
7262,4527339,77
7263,4527339,69
7264,4527339,77
7265,4527339,77
7266,4527346,81
7267,4527346,77
7268,4527348,77
7269,4527351,77
7270,4527363,77
7271,4527363,77
7272,4527371,81
7273,4527371,77
7274,4527371,81
7275,4527371,81
7276,4527393,77
7277,4527393,77
7278,4527403,77
7279,4527410,77
7280,4527410,81
7281,4527413,77
7282,4527413,14
7283,4527424,77
7284,4527424,77
7285,4527425,77
7286,4527433,14
7287,4527437,77
7288,4527442,81
7289,4527445,77
7290,4527450,81
7291,4527450,89
7292,4527450,5
7293,4527456,77
7294,4527478,77
7295,4527478,81
7296,4527491,84
7297,4527491,81
7298,4527492,77
7299,4527492,57
7300,4527492,77
7301,4527533,81
7302,4527533,77
7303,4527559,77
7304,4527567,77
7305,4527567,77
7306,4527573,5
7307,4527573,81
7308,4527599,77
7309,4527601,14
7310,4527601,77
7311,4527624,81
7312,4527624,81
7313,4527624,81
7314,4527627,77
7315,4527651,14
7316,4527651,77
7317,4527653,77
7318,4527653,61
7319,4527672,77
7320,4527672,81
7321,4527680,77
7322,4527690,77
7323,4527690,81
7324,4527703,77
7325,4527703,30
7326,4527710,77
7327,4527710,81
7328,4527727,81
7329,4527727,77
7330,4527734,81
7331,4527737,77
7332,4527746,81
7333,4527746,77
7334,4527749,77
7335,4527749,81
7336,4527754,77
7337,4527754,37
7338,4527758,77
7339,4527778,77
7340,4527778,81
7341,4527792,77
7342,4527805,81
7343,4527814,77
7344,4527817,77
7345,4527823,81
7346,4527823,77
7347,4527830,77
7348,4527830,9
7349,4527836,77
7350,4527841,81
7351,4527841,81
7352,4527842,30
7353,4527845,77
7354,4527850,17
7355,4527850,81
7356,4527858,81
7357,4527859,81
7358,4527863,81
7359,4527865,81
7360,4527865,77
7361,4527875,77
7362,4527876,14
7363,4527876,81
7364,4527882,81
7365,4527882,77
7366,4527904,81
7367,4527904,69
7368,4527912,77
7369,4527913,81
7370,4527913,14
7371,4527915,81
7372,4527915,77
7373,4527918,77
7374,4527924,77
7375,4527924,77
7376,4527928,77
7377,4527928,14
7378,4527930,77
7379,4527930,11
7380,4527961,81
7381,4527968,81
7382,4527968,89
7383,4527974,81
7384,4527974,81
7385,4527980,77
7386,4527980,77
7387,4527980,77
7388,4527986,81
7389,4527993,81
7390,4527993,77
7391,4528000,77
7392,4528004,81
7393,4528004,81
7394,4528005,81
7395,4528013,84
7396,4528025,77
7397,4528025,81
7398,4528029,14
7399,4528029,77
7400,4528031,77
7401,4528031,11
7402,4528032,14
7403,4528032,77
7404,4528055,81
7405,4528071,77
7406,4528071,81
7407,4528079,77
7408,4528095,14
7409,4528095,77
7410,4528098,77
7411,4528098,77
7412,4528100,14
7413,4528100,77
7414,4528104,81
7415,4528104,11
7416,4528106,81
7417,4528109,69
7418,4528117,81
7419,4528117,81
7420,4528121,77
7421,4528121,30
7422,4528133,77
7423,4528145,14
7424,4528145,77
7425,4528151,81
7426,4528154,81
7427,4528154,77
7428,4528159,77
7429,4528159,77
7430,4528164,81
7431,4528164,81
7432,4528167,77
7433,4528167,77
7434,4528167,81
7435,4528172,14
7436,4528172,81
7437,4528179,14
7438,4528179,77
7439,4528200,81
7440,4528205,81
7441,4528205,101
7442,4528207,81
7443,4528211,77
7444,4528219,89
7445,4528223,77
7446,4528223,77
7447,4528242,81
7448,4528242,77
7449,4528243,81
7450,4528246,81
7451,4528246,81
7452,4528263,77
7453,4528263,69
7454,4528274,77
7455,4528276,81
7456,4528288,77
7457,4528299,14
7458,4528299,77
7459,4528302,11
7460,4528313,81
7461,4528313,77
7462,4528316,22
7463,4528316,22
7464,4528325,77
7465,4528325,77
7466,4528330,77
7467,4528330,77
7468,4528340,81
7469,4528342,81
7470,4528342,77
7471,4528349,77
7472,4528349,81
7473,4528349,81
7474,4528353,14
7475,4528353,77
7476,4528355,77
7477,4528355,77
7478,4528367,81
7479,4528379,11
7480,4528379,11
7481,4528379,81
7482,4528379,81
7483,4528379,77
7484,4528386,77
7485,4528386,77
7486,4528396,77
7487,4528396,77
7488,4528397,77
7489,4528397,89
7490,4528415,14
7491,4528415,81
7492,4528423,77
7493,4528423,77
7494,4528426,81
7495,4528430,81
7496,4528431,81
7497,4528431,30
7498,4528436,77
7499,4528436,77
7500,4528444,81
7501,4528444,81
7502,4528448,77
7503,4528448,57
7504,4528460,81
7505,4528460,77
7506,4528468,81
7507,4528468,81
7508,4528493,77
7509,4528506,81
7510,4528507,14
7511,4528507,77
7512,4528524,77
7513,4528524,96
7514,4528531,81
7515,4528551,77
7516,4528551,77
7517,4528553,81
7518,4528558,77
7519,4528580,77
7520,4528581,81
7521,4528581,69
7522,4528581,81
7523,4528581,77
7524,4528583,81
7525,4528583,81
7526,4528584,77
7527,4528584,14
7528,4528590,77
7529,4528590,77
7530,4528590,69
7531,4528603,14
7532,4528603,77
7533,4528617,14
7534,4528617,77
7535,4528637,81
7536,4528644,77
7537,4528647,77
7538,4528649,77
7539,4528665,81
7540,4528665,77
7541,4528667,81
7542,4528667,77
7543,4528677,77
7544,4528677,14
7545,4528683,81
7546,4528688,77
7547,4528688,77
7548,4528695,77
7549,4528695,81
7550,4528695,69
7551,4528711,81
7552,4528711,77
7553,4528720,77
7554,4528721,81
7555,4528721,81
7556,4528744,77
7557,4528744,77
7558,4528746,81
7559,4528746,11
7560,4528749,77
7561,4528749,77
7562,4528753,77
7563,4528759,77
7564,4528759,81
7565,4528764,77
7566,4528764,14
7567,4528767,81
7568,4528767,77
7569,4528773,77
7570,4528773,77
7571,4528778,77
7572,4528778,86
7573,4528786,81
7574,4528786,77
7575,4528786,77
7576,4528786,77
7577,4528789,77
7578,4528789,11
7579,4528797,81
7580,4528797,81
7581,4528800,81
7582,4528806,81
7583,4528810,77
7584,4528810,77
7585,4528815,77
7586,4528815,77
7587,4528821,77
7588,4528821,77
7589,4528824,77
7590,4528853,77
7591,4528853,81
7592,4528860,77
7593,4528860,77
7594,4528871,81
7595,4528882,77
7596,4528886,77
7597,4528913,81
7598,4528916,9
7599,4528916,81
7600,4528921,81
7601,4528921,77
7602,4528921,81
7603,4528933,81
7604,4528940,81
7605,4528940,81
7606,4528941,77
7607,4528941,77
7608,4528946,81
7609,4528957,77
7610,4528957,77
7611,4528959,77
7612,4528959,77
7613,4528975,57
7614,4528975,77
7615,4528995,77
7616,4528995,81
7617,4528995,77
7618,4529003,81
7619,4529003,81
7620,4529007,77
7621,4529009,77
7622,4529009,77
7623,4529015,14
7624,4529015,81
7625,4529055,77
7626,4529055,81
7627,4529074,81
7628,4529074,81
7629,4529079,81
7630,4529079,77
7631,4529086,81
7632,4529086,77
7633,4529089,77
7634,4529089,77
7635,4529090,14
7636,4529090,81
7637,4529094,81
7638,4529094,81
7639,4529095,81
7640,4529109,84
7641,4529109,77
7642,4529109,77
7643,4529124,57
7644,4529141,81
7645,4529141,81
7646,4529143,77
7647,4529143,81
7648,4529158,84
7649,4529158,81
7650,4529158,81
7651,4529158,81
7652,4529158,81
7653,4529159,81
7654,4529159,81
7655,4529202,77
7656,4529232,77
7657,4529232,5
7658,4529254,77
7659,4529254,90
7660,4529255,77
7661,4529255,27
7662,4529255,77
7663,4529260,77
7664,4529260,77
7665,4529260,77
7666,4529262,77
7667,4529272,81
7668,4529272,81
7669,4529282,81
7670,4529282,77
7671,4529290,81
7672,4529290,77
7673,4529307,81
7674,4529313,77
7675,4529313,77
7676,4529316,77
7677,4529317,77
7678,4529317,77
7679,4529325,14
7680,4529325,81
7681,4529335,77
7682,4529335,77
7683,4529341,81
7684,4529353,77
7685,4529353,2
7686,4529361,81
7687,4529363,77
7688,4529372,81
7689,4529373,81
7690,4529373,77
7691,4529380,77
7692,4529380,81
7693,4529381,77
7694,4529381,31
7695,4529387,70
7696,4529388,81
7697,4529388,69
7698,4529417,77
7699,4529417,77
7700,4529418,77
7701,4529418,81
7702,4529421,77
7703,4529421,77
7704,4529440,77
7705,4529465,77
7706,4529465,81
7707,4529467,69
7708,4529467,77
7709,4529472,81
7710,4529472,77
7711,4529480,81
7712,4529485,81
7713,4529485,81
7714,4529497,77
7715,4529499,77
7716,4529499,14
7717,4529504,77
7718,4529511,81
7719,4529511,81
7720,4529511,81
7721,4529525,77
7722,4529528,77
7723,4529528,77
7724,4529528,77
7725,4529528,81
7726,4529535,16
7727,4529535,31
7728,4529546,77
7729,4529563,77
7730,4529563,14
7731,4529567,81
7732,4529567,77
7733,4529587,81
7734,4529590,81
7735,4529590,81
7736,4529590,81
7737,4529598,77
7738,4529598,77
7739,4529598,77
7740,4529610,77
7741,4529612,81
7742,4529612,81
7743,4529612,81
7744,4529612,81
7745,4529624,81
7746,4529624,81
7747,4529644,81
7748,4529644,81
7749,4529644,81
7750,4529660,81
7751,4529661,81
7752,4529661,81
7753,4529661,81
7754,4529662,81
7755,4529662,14
7756,4529673,77
7757,4529673,81
7758,4529680,77
7759,4529682,81
7760,4529682,81
7761,4529692,77
7762,4529692,81
7763,4529692,77
7764,4529697,77
7765,4529711,81
7766,4529711,81
7767,4529714,77
7768,4529714,69
7769,4529720,11
7770,4529720,77
7771,4529725,77
7772,4529725,45
7773,4529726,81
7774,4529726,14
7775,4529732,81
7776,4529749,69
7777,4529752,77
7778,4529776,77
7779,4529776,11
7780,4529785,77
7781,4529805,77
7782,4529806,77
7783,4529811,77
7784,4529824,5
7785,4529824,77
7786,4529831,77
7787,4529831,81
7788,4529831,9
7789,4529848,77
7790,4529848,97
7791,4529849,77
7792,4529849,77
7793,4529860,77
7794,4529870,81
7795,4529880,81
7796,4529886,77
7797,4529895,77
7798,4529895,11
7799,4529899,77
7800,4529917,81
7801,4529929,81
7802,4529929,69
7803,4529943,77
7804,4529957,81
7805,4529957,81
7806,4529958,77
7807,4529958,81
7808,4529967,81
7809,4529978,77
7810,4529978,11
7811,4529984,81
7812,4529984,77
7813,4529989,81
7814,4529989,81
7815,4529990,77
7816,4530001,77
7817,4530001,77
7818,4530004,81
7819,4530004,81
7820,4530011,81
7821,4530011,77
7822,4530015,77
7823,4530015,81
7824,4530052,81
7825,4530052,77
7826,4530053,81
7827,4530053,77
7828,4530053,77
7829,4530053,77
7830,4530053,77
7831,4530059,77
7832,4530075,14
7833,4530076,77
7834,4530076,77
7835,4530077,27
7836,4530077,11
7837,4530080,77
7838,4530080,77
7839,4530104,77
7840,4530107,69
7841,4530108,81
7842,4530108,81
7843,4530129,81
7844,4530129,14
7845,4530140,77
7846,4530151,77
7847,4530152,77
7848,4530152,77
7849,4530153,77
7850,4530157,81
7851,4530161,14
7852,4530161,77
7853,4530170,81
7854,4530170,77
7855,4530186,77
7856,4530186,81
7857,4530200,77
7858,4530200,77
7859,4530229,77
7860,4530229,81
7861,4530247,77
7862,4530253,77
7863,4530257,14
7864,4530257,77
7865,4530257,81
7866,4530272,77
7867,4530272,81
7868,4530273,84
7869,4530273,77
7870,4530281,77
7871,4530291,77
7872,4530291,77
7873,4530297,77
7874,4530312,11
7875,4530315,81
7876,4530315,5
7877,4530320,81
7878,4530320,81
7879,4530320,81
7880,4530327,77
7881,4530330,77
7882,4530330,81
7883,4530361,77
7884,4530361,14
7885,4530363,77
7886,4530366,11
7887,4530366,14
7888,4530399,81
7889,4530399,81
7890,4530412,81
7891,4530412,77
7892,4530412,77
7893,4530424,100
7894,4530424,26
7895,4530451,81
7896,4530451,81
7897,4530455,77
7898,4530456,77
7899,4530456,81
7900,4530462,77
7901,4530465,81
7902,4530465,81
7903,4530478,81
7904,4530478,84
7905,4530485,77
7906,4530485,77
7907,4530509,81
7908,4530511,77
7909,4530511,77
7910,4530518,77
7911,4530518,81
7912,4530521,77
7913,4530545,81
7914,4530545,77
7915,4530551,81
7916,4530561,77
7917,4530561,81
7918,4530561,81
7919,4530574,77
7920,4530575,81
7921,4530590,81
7922,4530590,81
7923,4530590,81
7924,4530596,81
7925,4530596,9
7926,4530617,81
7927,4530617,77
7928,4530622,77
7929,4530622,77
7930,4530635,77
7931,4530635,77
7932,4530652,14
7933,4530652,81
7934,4530659,81
7935,4530659,81
7936,4530662,81
7937,4530662,77
7938,4530665,77
7939,4530665,81
7940,4530670,77
7941,4530670,84
7942,4530699,77
7943,4530732,81
7944,4530732,81
7945,4530739,77
7946,4530759,77
7947,4530767,77
7948,4530767,77
7949,4530824,81
7950,4530831,81
7951,4530831,81
7952,4530842,81
7953,4530842,30
7954,4530848,77
7955,4530848,14
7956,4530876,81
7957,4530876,81
7958,4530893,77
7959,4530898,30
7960,4530907,81
7961,4530907,81
7962,4530907,77
7963,4530913,77
7964,4530916,77
7965,4530916,9
7966,4530938,81
7967,4530945,81
7968,4530945,77
7969,4530949,77
7970,4530949,77
7971,4530949,69
7972,4530955,81
7973,4530955,77
7974,4530967,77
7975,4530967,77
7976,4530973,81
7977,4530977,77
7978,4530985,77
7979,4530985,77
7980,4530999,77
7981,4530999,77
7982,4530999,77
7983,4531001,81
7984,4531001,11
7985,4531003,77
7986,4531003,77
7987,4531014,77
7988,4531015,81
7989,4531022,77
7990,4531026,81
7991,4531026,77
7992,4531030,18
7993,4531030,81
7994,4531061,81
7995,4531061,81
7996,4531068,81
7997,4531068,77
7998,4531070,81
7999,4531070,77
8000,4531077,81
8001,4531077,81
8002,4531082,77
8003,4531082,77
8004,4531106,81
8005,4531106,9
8006,4531107,11
8007,4531109,77
8008,4531109,77
8009,4531116,77
8010,4531116,77
8011,4531135,77
8012,4531137,81
8013,4531137,77
8014,4531137,77
8015,4531138,81
8016,4531138,77
8017,4531138,77
8018,4531141,81
8019,4531148,77
8020,4531148,77
8021,4531175,77
8022,4531175,81
8023,4531204,22
8024,4531204,84
8025,4531216,77
8026,4531218,81
8027,4531218,77
8028,4531221,77
8029,4531238,81
8030,4531239,77
8031,4531242,77
8032,4531242,81
8033,4531247,14
8034,4531247,81
8035,4531252,11
8036,4531252,77
8037,4531253,81
8038,4531254,77
8039,4531254,81
8040,4531259,77
8041,4531259,77
8042,4531284,81
8043,4531284,14
8044,4531290,70
8045,4531290,81
8046,4531290,81
8047,4531290,77
8048,4531291,77
8049,4531291,81
8050,4531292,77
8051,4531297,77
8052,4531297,77
8053,4531309,81
8054,4531326,77
8055,4531326,77
8056,4531343,81
8057,4531343,77
8058,4531347,81
8059,4531348,77
8060,4531356,14
8061,4531356,77
8062,4531363,77
8063,4531371,77
8064,4531374,77
8065,4531374,81
8066,4531374,81
8067,4531374,27
8068,4531377,81
8069,4531377,81
8070,4531378,77
8071,4531378,77
8072,4531378,77
8073,4531378,77
8074,4531378,81
8075,4531381,14
8076,4531381,100
8077,4531405,81
8078,4531405,77
8079,4531416,81
8080,4531416,77
8081,4531419,81
8082,4531419,81
8083,4531419,81
8084,4531437,77
8085,4531456,81
8086,4531456,69
8087,4531459,81
8088,4531470,77
8089,4531470,70
8090,4531472,81
8091,4531472,77
8092,4531474,81
8093,4531477,14
8094,4531477,81
8095,4531477,77
8096,4531482,77
8097,4531486,84
8098,4531486,13
8099,4531508,77
8100,4531508,77
8101,4531512,77
8102,4531512,77
8103,4531515,77
8104,4531515,81
8105,4531520,77
8106,4531520,9
8107,4531528,81
8108,4531528,81
8109,4531528,77
8110,4531544,77
8111,4531544,77
8112,4531546,81
8113,4531566,77
8114,4531567,77
8115,4531576,81
8116,4531578,77
8117,4531578,77
8118,4531586,81
8119,4531586,9
8120,4531591,77
8121,4531599,77
8122,4531607,77
8123,4531607,81
8124,4531607,69
8125,4531607,77
8126,4531614,81
8127,4531614,81
8128,4531624,77
8129,4531639,14
8130,4531639,77
8131,4531646,81
8132,4531646,81
8133,4531654,25
8134,4531654,81
8135,4531654,77
8136,4531675,77
8137,4531677,77
8138,4531677,77
8139,4531690,77
8140,4531690,70
8141,4531695,81
8142,4531695,77
8143,4531707,81
8144,4531707,9
8145,4531726,81
8146,4531726,77
8147,4531733,81
8148,4531733,77
8149,4531736,81
8150,4531738,77
8151,4531775,77
8152,4531775,77
8153,4531780,77
8154,4531785,81
8155,4531785,77
8156,4531789,11
8157,4531817,81
8158,4531820,81
8159,4531828,81
8160,4531828,77
8161,4531836,81
8162,4531836,14
8163,4531849,77
8164,4531849,100
8165,4531854,9
8166,4531858,77
8167,4531898,81
8168,4531905,77
8169,4531905,81
8170,4531910,69
8171,4531910,77
8172,4531913,77
8173,4531913,77
8174,4531924,81
8175,4531924,9
8176,4531932,81
8177,4531932,81
8178,4531934,81
8179,4531934,77
8180,4531935,77
8181,4531984,31
8182,4531984,30
8183,4531987,81
8184,4531987,77
8185,4531990,77
8186,4531990,9
8187,4532001,81
8188,4532052,9
8189,4532052,77
8190,4532056,77
8191,4532056,86
8192,4532082,77
8193,4532084,77
8194,4532086,81
8195,4532086,81
8196,4532091,77
8197,4532091,81
8198,4532091,81
8199,4532095,77
8200,4532095,77
8201,4532096,77
8202,4532101,81
8203,4532101,77
8204,4532121,77
8205,4532125,77
8206,4532125,81
8207,4532125,81
8208,4532142,81
8209,4532142,77
8210,4532149,81
8211,4532149,31
8212,4532172,77
8213,4532174,81
8214,4532174,81
8215,4532185,77
8216,4532221,81
8217,4532221,77
8218,4532223,81
8219,4532223,77
8220,4532228,81
8221,4532228,81
8222,4532233,100
8223,4532233,69
8224,4532233,81
8225,4532237,77
8226,4532253,81
8227,4532253,45
8228,4532254,77
8229,4532258,77
8230,4532264,81
8231,4532264,9
8232,4532267,77
8233,4532272,77
8234,4532272,31
8235,4532287,77
8236,4532288,81
8237,4532289,81
8238,4532289,14
8239,4532292,81
8240,4532320,77
8241,4532320,81
8242,4532340,77
8243,4532340,77
8244,4532341,77
8245,4532341,81
8246,4532351,77
8247,4532351,77
8248,4532353,77
8249,4532362,77
8250,4532362,9
8251,4532381,81
8252,4532381,81
8253,4532381,81
8254,4532394,81
8255,4532394,30
8256,4532395,81
8257,4532395,77
8258,4532407,9
8259,4532407,9
8260,4532408,81
8261,4532408,81
8262,4532408,69
8263,4532411,77
8264,4532420,77
8265,4532420,77
8266,4532420,77
8267,4532442,14
8268,4532461,81
8269,4532461,81
8270,4532497,77
8271,4532497,9
8272,4532500,77
8273,4532514,81
8274,4532514,81
8275,4532514,77
8276,4532514,84
8277,4532525,77
8278,4532529,77
8279,4532536,81
8280,4532547,77
8281,4532547,77
8282,4532565,77
8283,4532567,77
8284,4532578,81
8285,4532578,77
8286,4532578,77
